user_ID,traj_ID,venue_ID,UTC_time,traj_Len,venue_category_name,longitude,latitude
23363966@N02,22,19,2007-07-26 05:16:24,3,Structure,-4.288323547169811,55.85990364420503
23363966@N02,22,2,2007-07-26 10:10:43,3,Transport,-4.250727638646297,55.86149567248896
24616128@N00,23,13,2012-10-28 18:28:25,3,Religion,-4.234412937614692,55.86270032844042
24616128@N00,23,2,2012-10-28 20:46:09,3,Transport,-4.250727638646297,55.86149567248896
24616128@N00,23,20,2012-10-29 01:22:45,3,Structure,-4.25317754353561,55.86441777836411
25396215@N00,24,21,2008-07-18 21:31:09,3,Museum,-4.25158601294498,55.859934364077695
25396215@N00,24,2,2008-07-18 21:41:38,3,Transport,-4.250727638646297,55.86149567248896
25396215@N00,24,11,2008-07-19 04:26:32,3,Education,-4.264269125992071,55.866234078372784
28370443@N08,25,21,2012-07-06 01:54:50,8,Museum,-4.25158601294498,55.859934364077695
28370443@N08,25,2,2012-07-06 02:09:26,8,Transport,-4.250727638646297,55.86149567248896
28370443@N08,25,7,2012-07-06 02:25:36,8,Education,-4.242159871999993,55.861145432
28370443@N08,25,13,2012-07-06 02:32:08,8,Religion,-4.234412937614692,55.86270032844042
28370443@N08,25,28,2012-07-06 03:53:06,8,Structure,-4.261300118451011,55.864777521639816
28370443@N08,25,11,2012-07-06 05:43:29,8,Education,-4.264269125992071,55.866234078372784
28370443@N08,25,12,2012-07-06 06:55:38,8,Education,-4.25708622437137,55.86211197872341
28370443@N08,25,16,2012-07-06 06:56:25,8,Shopping,-4.255375836084915,55.86053728183968
29797746@N08,26,1,2013-03-24 21:36:47,7,Transport,-4.258101169014088,55.85792013480796
29797746@N08,26,11,2013-03-24 22:42:15,7,Education,-4.264269125992071,55.866234078372784
29797746@N08,26,26,2013-03-24 23:15:41,7,Museum,-4.290447339401815,55.86847013524039
29797746@N08,26,25,2013-03-25 02:52:07,7,Museum,-4.294561920863311,55.86907381294964
29797746@N08,26,29,2013-03-25 03:42:51,7,Structure,-4.268838855855862,55.86140168468457
29797746@N08,26,28,2013-03-25 03:48:57,7,Structure,-4.261300118451011,55.864777521639816
29797746@N08,26,12,2013-03-25 05:30:27,7,Education,-4.25708622437137,55.86211197872341
30024546@N04,27,25,2008-09-23 05:45:23,3,Museum,-4.294561920863311,55.86907381294964
30024546@N04,27,10,2008-09-23 06:02:56,3,Education,-4.288902204592891,55.8719939645088
30024546@N04,27,12,2008-09-23 08:22:36,3,Education,-4.25708622437137,55.86211197872341
30024546@N04,28,11,2012-05-24 00:21:13,3,Education,-4.264269125992071,55.866234078372784
30024546@N04,28,12,2012-05-24 00:46:13,3,Education,-4.25708622437137,55.86211197872341
30024546@N04,28,26,2012-05-24 06:15:28,3,Museum,-4.290447339401815,55.86847013524039
30024546@N04,29,28,2013-02-08 01:29:28,3,Structure,-4.261300118451011,55.864777521639816
30024546@N04,29,12,2013-02-08 01:40:10,3,Education,-4.25708622437137,55.86211197872341
30024546@N04,29,20,2013-02-08 02:08:58,3,Structure,-4.25317754353561,55.86441777836411
30024546@N04,30,20,2013-03-19 03:40:01,3,Structure,-4.25317754353561,55.86441777836411
30024546@N04,30,2,2013-03-19 03:54:06,3,Transport,-4.250727638646297,55.86149567248896
30024546@N04,30,12,2013-03-19 04:01:10,3,Education,-4.25708622437137,55.86211197872341
30511496@N00,31,2,2006-04-24 01:23:45,3,Transport,-4.250727638646297,55.86149567248896
30511496@N00,31,13,2006-04-24 01:23:51,3,Religion,-4.234412937614692,55.86270032844042
30511496@N00,31,11,2006-04-24 01:24:05,3,Education,-4.264269125992071,55.866234078372784
30671962@N05,32,21,2009-07-26 05:09:30,3,Museum,-4.25158601294498,55.859934364077695
30671962@N05,32,5,2009-07-26 07:32:41,3,Transport,-4.331517,55.868896500000005
30671962@N05,32,2,2009-07-26 08:37:26,3,Transport,-4.250727638646297,55.86149567248896
30713600@N00,33,2,2010-06-22 02:44:48,3,Transport,-4.250727638646297,55.86149567248896
30713600@N00,33,16,2010-06-22 03:05:35,3,Shopping,-4.255375836084915,55.86053728183968
30713600@N00,33,1,2010-06-22 03:22:16,3,Transport,-4.258101169014088,55.85792013480796
30985799@N00,34,2,2009-07-03 01:52:46,3,Transport,-4.250727638646297,55.86149567248896
30985799@N00,34,26,2009-07-03 02:04:02,3,Museum,-4.290447339401815,55.86847013524039
30985799@N00,34,20,2009-07-03 04:59:05,3,Structure,-4.25317754353561,55.86441777836411
31438571@N07,35,21,2012-04-28 03:07:32,3,Museum,-4.25158601294498,55.859934364077695
31438571@N07,35,2,2012-04-28 03:20:48,3,Transport,-4.250727638646297,55.86149567248896
31438571@N07,35,16,2012-04-28 03:47:26,3,Shopping,-4.255375836084915,55.86053728183968
31564588@N06,36,21,2008-11-28 18:59:18,3,Museum,-4.25158601294498,55.859934364077695
31564588@N06,36,16,2008-11-28 19:00:20,3,Shopping,-4.255375836084915,55.86053728183968
31564588@N06,36,2,2008-11-28 19:04:17,3,Transport,-4.250727638646297,55.86149567248896
31803571@N02,37,2,2013-04-13 00:52:59,3,Transport,-4.250727638646297,55.86149567248896
31803571@N02,37,13,2013-04-13 01:15:09,3,Religion,-4.234412937614692,55.86270032844042
31803571@N02,37,22,2013-04-13 02:32:42,3,Park,-4.238215758620696,55.85119285775855
32693718@N07,38,1,1996-05-27 14:00:01,3,Transport,-4.258101169014088,55.85792013480796
32693718@N07,38,16,1996-05-27 14:00:04,3,Shopping,-4.255375836084915,55.86053728183968
32693718@N07,38,2,1996-05-27 14:00:05,3,Transport,-4.250727638646297,55.86149567248896
32714545@N05,39,16,2012-06-24 03:50:57,3,Shopping,-4.255375836084915,55.86053728183968
32714545@N05,39,14,2012-06-24 04:50:53,3,Religion,-4.250646,55.85346542105263
32714545@N05,39,13,2012-06-24 07:43:28,3,Religion,-4.234412937614692,55.86270032844042
33278177@N00,40,1,2009-09-13 07:28:46,4,Transport,-4.258101169014088,55.85792013480796
33278177@N00,40,21,2009-09-13 08:08:06,4,Museum,-4.25158601294498,55.859934364077695
33278177@N00,40,16,2009-09-13 08:10:43,4,Shopping,-4.255375836084915,55.86053728183968
33278177@N00,40,6,2009-09-13 08:53:19,4,Transport,-4.269904625000001,55.85613520833331
33563858@N00,41,13,2008-06-16 02:45:05,3,Religion,-4.234412937614692,55.86270032844042
33563858@N00,41,20,2008-06-16 06:22:17,3,Structure,-4.25317754353561,55.86441777836411
33563858@N00,41,28,2008-06-16 06:29:37,3,Structure,-4.261300118451011,55.864777521639816
34427470616@N01,42,1,2004-10-11 19:34:27,3,Transport,-4.258101169014088,55.85792013480796
34427470616@N01,42,16,2004-10-11 19:34:41,3,Shopping,-4.255375836084915,55.86053728183968
34427470616@N01,42,28,2004-10-11 19:35:53,3,Structure,-4.261300118451011,55.864777521639816
34427470616@N01,43,1,2005-01-15 23:34:51,4,Transport,-4.258101169014088,55.85792013480796
34427470616@N01,43,28,2005-01-15 23:35:07,4,Structure,-4.261300118451011,55.864777521639816
34427470616@N01,43,20,2005-01-15 23:35:32,4,Structure,-4.25317754353561,55.86441777836411
34427470616@N01,43,9,2005-01-16 00:31:52,4,Education,-4.285801843195263,55.87218430769239
34995267@N00,44,29,2007-05-08 21:31:57,3,Structure,-4.268838855855862,55.86140168468457
34995267@N00,44,28,2007-05-08 21:48:53,3,Structure,-4.261300118451011,55.864777521639816
34995267@N00,44,12,2007-05-08 21:58:39,3,Education,-4.25708622437137,55.86211197872341
35034349172@N01,45,10,2012-04-28 02:05:55,3,Education,-4.288902204592891,55.8719939645088
35034349172@N01,45,25,2012-04-28 02:26:29,3,Museum,-4.294561920863311,55.86907381294964
35034349172@N01,45,26,2012-04-28 02:30:30,3,Museum,-4.290447339401815,55.86847013524039
35034349172@N01,46,15,2013-08-02 02:43:45,4,Shopping,-4.292544210306379,55.87441117270186
35034349172@N01,46,10,2013-08-02 03:31:59,4,Education,-4.288902204592891,55.8719939645088
35034349172@N01,46,26,2013-08-02 05:12:57,4,Museum,-4.290447339401815,55.86847013524039
35034349172@N01,46,25,2013-08-02 07:10:30,4,Museum,-4.294561920863311,55.86907381294964
35034349172@N01,47,10,2013-08-04 05:13:08,3,Education,-4.288902204592891,55.8719939645088
35034349172@N01,47,15,2013-08-04 05:58:58,3,Shopping,-4.292544210306379,55.87441117270186
35034349172@N01,47,25,2013-08-04 08:28:46,3,Museum,-4.294561920863311,55.86907381294964
35468152754@N01,48,2,2007-08-17 23:54:24,4,Transport,-4.250727638646297,55.86149567248896
35468152754@N01,48,21,2007-08-18 00:09:14,4,Museum,-4.25158601294498,55.859934364077695
35468152754@N01,48,16,2007-08-18 00:13:06,4,Shopping,-4.255375836084915,55.86053728183968
35468152754@N01,48,1,2007-08-18 00:17:24,4,Transport,-4.258101169014088,55.85792013480796
35468159247@N01,49,25,2009-03-28 02:00:26,4,Museum,-4.294561920863311,55.86907381294964
35468159247@N01,49,10,2009-03-28 02:09:05,4,Education,-4.288902204592891,55.8719939645088
35468159247@N01,49,9,2009-03-28 02:30:32,4,Education,-4.285801843195263,55.87218430769239
35468159247@N01,49,2,2009-03-28 10:29:40,4,Transport,-4.250727638646297,55.86149567248896
35468159247@N01,50,15,2011-04-08 05:29:42,3,Shopping,-4.292544210306379,55.87441117270186
35468159247@N01,50,10,2011-04-08 05:38:20,3,Education,-4.288902204592891,55.8719939645088
35468159247@N01,50,19,2011-04-08 07:01:38,3,Structure,-4.288323547169811,55.85990364420503
35761150@N04,51,21,2014-04-05 02:48:14,7,Museum,-4.25158601294498,55.859934364077695
35761150@N04,51,16,2014-04-05 02:52:45,7,Shopping,-4.255375836084915,55.86053728183968
35761150@N04,51,1,2014-04-05 02:57:17,7,Transport,-4.258101169014088,55.85792013480796
35761150@N04,51,26,2014-04-05 04:42:10,7,Museum,-4.290447339401815,55.86847013524039
35761150@N04,51,9,2014-04-05 04:48:56,7,Education,-4.285801843195263,55.87218430769239
35761150@N04,51,10,2014-04-05 04:56:45,7,Education,-4.288902204592891,55.8719939645088
35761150@N04,51,15,2014-04-05 05:41:18,7,Shopping,-4.292544210306379,55.87441117270186
35761150@N04,52,29,2014-04-06 03:13:26,3,Structure,-4.268838855855862,55.86140168468457
35761150@N04,52,16,2014-04-06 04:02:43,3,Shopping,-4.255375836084915,55.86053728183968
35761150@N04,52,2,2014-04-06 06:10:37,3,Transport,-4.250727638646297,55.86149567248896
37622685@N02,53,10,2010-01-18 01:31:37,3,Education,-4.288902204592891,55.8719939645088
37622685@N02,53,9,2010-01-18 01:50:07,3,Education,-4.285801843195263,55.87218430769239
37622685@N02,53,26,2010-01-18 03:10:41,3,Museum,-4.290447339401815,55.86847013524039
38166049@N00,54,26,2008-04-27 01:50:17,3,Museum,-4.290447339401815,55.86847013524039
38166049@N00,54,13,2008-04-27 02:46:57,3,Religion,-4.234412937614692,55.86270032844042
38166049@N00,54,20,2008-04-27 05:14:41,3,Structure,-4.25317754353561,55.86441777836411
38826189@N00,55,11,2006-08-15 17:35:04,4,Education,-4.264269125992071,55.866234078372784
38826189@N00,55,1,2006-08-15 19:34:39,4,Transport,-4.258101169014088,55.85792013480796
38826189@N00,55,16,2006-08-15 19:45:41,4,Shopping,-4.255375836084915,55.86053728183968
38826189@N00,55,9,2006-08-15 22:54:46,4,Education,-4.285801843195263,55.87218430769239
41418909@N06,56,16,2012-03-26 00:52:39,3,Shopping,-4.255375836084915,55.86053728183968
41418909@N06,56,2,2012-03-26 01:48:58,3,Transport,-4.250727638646297,55.86149567248896
41418909@N06,56,21,2012-03-26 01:53:30,3,Museum,-4.25158601294498,55.859934364077695
41894174966@N01,57,1,2010-12-16 02:53:42,3,Transport,-4.258101169014088,55.85792013480796
41894174966@N01,57,21,2010-12-16 03:05:06,3,Museum,-4.25158601294498,55.859934364077695
41894174966@N01,57,2,2010-12-16 05:01:59,3,Transport,-4.250727638646297,55.86149567248896
43002463@N00,58,26,2008-02-15 16:41:10,3,Museum,-4.290447339401815,55.86847013524039
43002463@N00,58,10,2008-02-15 18:24:55,3,Education,-4.288902204592891,55.8719939645088
43002463@N00,58,9,2008-02-15 18:35:54,3,Education,-4.285801843195263,55.87218430769239
44124372821@N01,59,13,2014-03-25 20:39:41,4,Religion,-4.234412937614692,55.86270032844042
44124372821@N01,59,28,2014-03-25 23:32:52,4,Structure,-4.261300118451011,55.864777521639816
44124372821@N01,59,2,2014-03-25 23:39:55,4,Transport,-4.250727638646297,55.86149567248896
44124372821@N01,59,26,2014-03-26 01:45:20,4,Museum,-4.290447339401815,55.86847013524039
44232489@N02,60,1,1979-12-31 13:00:00,3,Transport,-4.258101169014088,55.85792013480796
44232489@N02,60,2,1979-12-31 13:00:00,3,Transport,-4.250727638646297,55.86149567248896
44232489@N02,60,20,1979-12-31 13:00:00,3,Structure,-4.25317754353561,55.86441777836411
45072550@N03,61,2,2013-11-03 00:50:41,5,Transport,-4.250727638646297,55.86149567248896
45072550@N03,61,13,2013-11-03 01:04:35,5,Religion,-4.234412937614692,55.86270032844042
45072550@N03,61,9,2013-11-03 02:10:28,5,Education,-4.285801843195263,55.87218430769239
45072550@N03,61,16,2013-11-03 04:57:26,5,Shopping,-4.255375836084915,55.86053728183968
45072550@N03,61,21,2013-11-03 04:57:30,5,Museum,-4.25158601294498,55.859934364077695
48001787@N06,62,2,2010-08-26 02:57:10,3,Transport,-4.250727638646297,55.86149567248896
48001787@N06,62,20,2010-08-26 03:00:11,3,Structure,-4.25317754353561,55.86441777836411
48001787@N06,62,26,2010-08-26 03:40:36,3,Museum,-4.290447339401815,55.86847013524039
49253583@N02,63,11,2011-04-29 08:03:51,3,Education,-4.264269125992071,55.866234078372784
49253583@N02,63,12,2011-04-29 08:06:39,3,Education,-4.25708622437137,55.86211197872341
49253583@N02,63,28,2011-04-29 10:01:06,3,Structure,-4.261300118451011,55.864777521639816
49998283@N00,64,13,2008-04-29 00:51:00,3,Religion,-4.234412937614692,55.86270032844042
49998283@N00,64,28,2008-04-29 07:02:59,3,Structure,-4.261300118451011,55.864777521639816
49998283@N00,64,12,2008-04-29 07:08:48,3,Education,-4.25708622437137,55.86211197872341
49998283@N00,65,11,2008-05-01 00:35:45,4,Education,-4.264269125992071,55.866234078372784
49998283@N00,65,28,2008-05-01 02:04:23,4,Structure,-4.261300118451011,55.864777521639816
49998283@N00,65,20,2008-05-01 02:18:00,4,Structure,-4.25317754353561,55.86441777836411
49998283@N00,65,2,2008-05-01 02:33:42,4,Transport,-4.250727638646297,55.86149567248896
51168133@N00,66,2,2008-08-04 06:33:04,5,Transport,-4.250727638646297,55.86149567248896
51168133@N00,66,21,2008-08-04 06:33:46,5,Museum,-4.25158601294498,55.859934364077695
51168133@N00,66,16,2008-08-04 06:46:00,5,Shopping,-4.255375836084915,55.86053728183968
51168133@N00,66,13,2008-08-04 07:30:41,5,Religion,-4.234412937614692,55.86270032844042
51168133@N00,66,10,2008-08-04 08:11:53,5,Education,-4.288902204592891,55.8719939645088
51207064@N00,67,16,2008-08-02 01:41:08,3,Shopping,-4.255375836084915,55.86053728183968
51207064@N00,67,2,2008-08-02 02:57:26,3,Transport,-4.250727638646297,55.86149567248896
51207064@N00,67,21,2008-08-02 03:08:33,3,Museum,-4.25158601294498,55.859934364077695
51207064@N00,68,12,2013-12-24 20:56:11,3,Education,-4.25708622437137,55.86211197872341
51207064@N00,68,20,2013-12-24 20:57:44,3,Structure,-4.25317754353561,55.86441777836411
51207064@N00,68,2,2013-12-24 21:00:58,3,Transport,-4.250727638646297,55.86149567248896
52686644@N04,69,20,2012-08-07 06:14:46,5,Structure,-4.25317754353561,55.86441777836411
52686644@N04,69,28,2012-08-07 07:18:16,5,Structure,-4.261300118451011,55.864777521639816
52686644@N04,69,12,2012-08-07 07:41:01,5,Education,-4.25708622437137,55.86211197872341
52686644@N04,69,16,2012-08-07 07:47:27,5,Shopping,-4.255375836084915,55.86053728183968
52686644@N04,69,1,2012-08-07 07:56:30,5,Transport,-4.258101169014088,55.85792013480796
55329285@N05,70,9,2011-03-01 02:52:36,3,Education,-4.285801843195263,55.87218430769239
55329285@N05,70,10,2011-03-01 03:00:55,3,Education,-4.288902204592891,55.8719939645088
55329285@N05,70,15,2011-03-01 04:57:29,3,Shopping,-4.292544210306379,55.87441117270186
55329285@N05,71,9,2011-09-14 03:16:36,3,Education,-4.285801843195263,55.87218430769239
55329285@N05,71,10,2011-09-14 06:20:49,3,Education,-4.288902204592891,55.8719939645088
55329285@N05,71,1,2011-09-14 12:11:43,3,Transport,-4.258101169014088,55.85792013480796
55898913@N04,72,1,2012-02-02 21:00:07,5,Transport,-4.258101169014088,55.85792013480796
55898913@N04,72,16,2012-02-03 01:22:17,5,Shopping,-4.255375836084915,55.86053728183968
55898913@N04,72,2,2012-02-03 02:57:02,5,Transport,-4.250727638646297,55.86149567248896
55898913@N04,72,26,2012-02-03 03:35:25,5,Museum,-4.290447339401815,55.86847013524039
55898913@N04,72,6,2012-02-03 08:18:56,5,Transport,-4.269904625000001,55.85613520833331
56846157@N00,73,10,2013-05-29 01:32:32,5,Education,-4.288902204592891,55.8719939645088
56846157@N00,73,15,2013-05-29 02:04:22,5,Shopping,-4.292544210306379,55.87441117270186
56846157@N00,73,11,2013-05-29 04:19:15,5,Education,-4.264269125992071,55.866234078372784
56846157@N00,73,16,2013-05-29 04:44:02,5,Shopping,-4.255375836084915,55.86053728183968
56846157@N00,73,21,2013-05-29 04:57:03,5,Museum,-4.25158601294498,55.859934364077695
56889878@N03,74,2,2012-08-07 02:03:50,3,Transport,-4.250727638646297,55.86149567248896
56889878@N03,74,28,2012-08-07 03:35:29,3,Structure,-4.261300118451011,55.864777521639816
56889878@N03,74,12,2012-08-07 08:27:51,3,Education,-4.25708622437137,55.86211197872341
57474170@N05,75,21,2013-01-06 05:34:38,4,Museum,-4.25158601294498,55.859934364077695
57474170@N05,75,2,2013-01-06 05:34:45,4,Transport,-4.250727638646297,55.86149567248896
57474170@N05,75,19,2013-01-06 10:02:22,4,Structure,-4.288323547169811,55.85990364420503
57474170@N05,75,20,2013-01-06 12:21:12,4,Structure,-4.25317754353561,55.86441777836411
57879122@N00,76,2,2010-05-30 02:37:35,4,Transport,-4.250727638646297,55.86149567248896
57879122@N00,76,16,2010-05-30 03:15:11,4,Shopping,-4.255375836084915,55.86053728183968
57879122@N00,76,21,2010-05-30 04:03:03,4,Museum,-4.25158601294498,55.859934364077695
57879122@N00,76,28,2010-05-30 07:13:45,4,Structure,-4.261300118451011,55.864777521639816
62798459@N00,77,16,2014-04-09 00:41:14,3,Shopping,-4.255375836084915,55.86053728183968
62798459@N00,77,8,2014-04-09 01:57:20,3,Education,-4.249761639639642,55.86707233333342
62798459@N00,77,12,2014-04-09 03:12:28,3,Education,-4.25708622437137,55.86211197872341
63651050@N00,78,13,2012-11-23 04:40:30,3,Religion,-4.234412937614692,55.86270032844042
63651050@N00,78,1,2012-11-23 05:25:37,3,Transport,-4.258101169014088,55.85792013480796
63651050@N00,78,11,2012-11-23 06:40:16,3,Education,-4.264269125992071,55.866234078372784
65244239@N00,79,19,2006-09-30 06:50:13,3,Structure,-4.288323547169811,55.85990364420503
65244239@N00,79,25,2006-09-30 08:10:35,3,Museum,-4.294561920863311,55.86907381294964
65244239@N00,79,26,2006-09-30 08:20:42,3,Museum,-4.290447339401815,55.86847013524039
70284683@N06,80,8,2008-02-21 07:03:45,3,Education,-4.249761639639642,55.86707233333342
70284683@N06,80,21,2008-02-21 08:11:09,3,Museum,-4.25158601294498,55.859934364077695
70284683@N06,80,16,2008-02-21 08:13:36,3,Shopping,-4.255375836084915,55.86053728183968
70544918@N00,81,15,2012-07-14 13:58:38,3,Shopping,-4.292544210306379,55.87441117270186
70544918@N00,81,21,2012-07-14 13:58:53,3,Museum,-4.25158601294498,55.859934364077695
70544918@N00,81,12,2012-07-14 13:59:13,3,Education,-4.25708622437137,55.86211197872341
70938076@N00,82,20,2011-06-11 05:48:10,3,Structure,-4.25317754353561,55.86441777836411
70938076@N00,82,16,2011-06-11 06:19:09,3,Shopping,-4.255375836084915,55.86053728183968
70938076@N00,82,2,2011-06-11 07:34:30,3,Transport,-4.250727638646297,55.86149567248896
72579404@N00,83,20,2008-08-25 06:03:27,3,Structure,-4.25317754353561,55.86441777836411
72579404@N00,83,2,2008-08-25 06:18:51,3,Transport,-4.250727638646297,55.86149567248896
72579404@N00,83,16,2008-08-25 06:35:11,3,Shopping,-4.255375836084915,55.86053728183968
