user_ID,traj_ID,venue_ID,UTC_time,traj_Len,venue_category_name,longitude,latitude
14391210@N00,19,23,2008-10-18 06:48:35,4,Shopping,-79.3798840401936,43.65386815219711
14878709@N00,20,23,2008-09-13 19:26:40,3,Shopping,-79.3798840401936,43.65386815219711
14878709@N00,20,28,2008-09-13 19:28:54,3,Structure,-79.38118417735065,43.65218102670948
14878709@N00,20,16,2008-09-13 19:36:48,3,Amusement,-79.38706547902999,43.642849137630805
14878709@N00,21,16,2012-09-07 07:07:27,7,Amusement,-79.38706547902999,43.642849137630805
14878709@N00,21,21,2012-09-07 07:22:00,7,Beach,-79.38045327151268,43.65627400696254
14878709@N00,21,23,2012-09-07 07:27:12,7,Shopping,-79.3798840401936,43.65386815219711
14878709@N00,21,8,2012-09-07 08:01:46,7,Cultural,-79.3853489798394,43.64238526267252
14878709@N00,21,28,2012-09-07 11:22:23,7,Structure,-79.38118417735065,43.65218102670948
14878709@N00,21,22,2012-09-07 11:24:15,7,Beach,-79.38370190118991,43.65247820927004
14878709@N00,21,27,2012-09-07 13:45:23,7,Shopping,-79.3909345777776,43.67010353968252
15205252@N00,22,17,2012-09-01 06:05:07,3,Amusement,-79.41601125371233,43.63256282673258
15205252@N00,22,2,2012-09-01 08:16:59,3,Sport,-79.41863385714308,43.63277161740573
15205252@N00,22,14,2012-09-01 10:32:39,3,Amusement,-79.41700068794327,43.63392419148936
16048448@N00,23,28,2007-07-19 00:27:19,8,Structure,-79.38118417735065,43.65218102670948
16048448@N00,23,22,2007-07-19 00:36:20,8,Beach,-79.38370190118991,43.65247820927004
16048448@N00,23,23,2007-07-19 00:52:02,8,Shopping,-79.3798840401936,43.65386815219711
16048448@N00,23,29,2007-07-19 01:29:55,8,Structure,-79.39126472274569,43.66213848048437
16048448@N00,23,7,2007-07-19 03:33:10,8,Cultural,-79.37732735752459,43.647150975158695
16048448@N00,23,30,2007-07-19 03:33:33,8,Structure,-79.3805837906372,43.64565054031221
16048448@N00,23,16,2007-07-19 03:47:40,8,Amusement,-79.38706547902999,43.642849137630805
16048448@N00,23,21,2007-07-19 06:41:54,8,Beach,-79.38045327151268,43.65627400696254
16326397@N02,24,16,2008-06-20 08:12:14,3,Amusement,-79.38706547902999,43.642849137630805
16326397@N02,24,11,2008-06-20 12:54:41,3,Cultural,-79.3944584713709,43.66718257115105
16326397@N02,24,23,2008-06-20 15:59:33,3,Shopping,-79.3798840401936,43.65386815219711
16693950@N00,25,16,2009-05-01 15:33:36,3,Amusement,-79.38706547902999,43.642849137630805
16693950@N00,25,22,2009-05-01 16:19:23,3,Beach,-79.38370190118991,43.65247820927004
16693950@N00,25,23,2009-05-01 16:21:06,3,Shopping,-79.3798840401936,43.65386815219711
16693950@N00,26,25,2012-06-07 22:35:48,3,Shopping,-79.4011678236331,43.65474784303318
16693950@N00,26,19,2012-06-07 23:50:45,3,Beach,-79.3782267477478,43.62169749549551
16693950@N00,26,15,2012-06-08 00:50:18,3,Amusement,-79.3735729115044,43.61983586725666
16693950@N00,27,22,2012-06-19 05:21:06,8,Beach,-79.38370190118991,43.65247820927004
16693950@N00,27,8,2012-06-19 05:21:22,8,Cultural,-79.3853489798394,43.64238526267252
16693950@N00,27,30,2012-06-19 05:26:40,8,Structure,-79.3805837906372,43.64565054031221
16693950@N00,27,7,2012-06-19 07:02:42,8,Cultural,-79.37732735752459,43.647150975158695
16693950@N00,27,28,2012-06-19 07:05:10,8,Structure,-79.38118417735065,43.65218102670948
16693950@N00,27,23,2012-06-19 07:08:55,8,Shopping,-79.3798840401936,43.65386815219711
16693950@N00,27,21,2012-06-19 07:10:08,8,Beach,-79.38045327151268,43.65627400696254
16693950@N00,27,16,2012-06-19 07:17:07,8,Amusement,-79.38706547902999,43.642849137630805
16926694@N06,28,7,2013-02-28 03:46:30,3,Cultural,-79.37732735752459,43.647150975158695
16926694@N06,28,30,2013-02-28 04:02:10,3,Structure,-79.3805837906372,43.64565054031221
16926694@N06,28,8,2013-02-28 04:07:51,3,Cultural,-79.3853489798394,43.64238526267252
17373191@N00,29,22,2013-07-02 00:12:29,5,Beach,-79.38370190118991,43.65247820927004
17373191@N00,29,1,2013-07-02 06:51:24,5,Sport,-79.379243379063,43.64318250142281
17373191@N00,29,8,2013-07-02 09:49:59,5,Cultural,-79.3853489798394,43.64238526267252
17373191@N00,29,21,2013-07-02 11:20:05,5,Beach,-79.38045327151268,43.65627400696254
17373191@N00,29,28,2013-07-02 11:54:16,5,Structure,-79.38118417735065,43.65218102670948
18412989@N00,30,23,2008-06-14 13:25:52,3,Shopping,-79.3798840401936,43.65386815219711
18412989@N00,30,22,2008-06-14 13:28:20,3,Beach,-79.38370190118991,43.65247820927004
18412989@N00,30,16,2008-06-14 13:32:26,3,Amusement,-79.38706547902999,43.642849137630805
18412989@N00,31,21,2010-04-03 10:27:24,3,Beach,-79.38045327151268,43.65627400696254
18412989@N00,31,23,2010-04-03 10:37:11,3,Shopping,-79.3798840401936,43.65386815219711
18412989@N00,31,24,2010-04-03 11:37:05,3,Shopping,-79.38232002042837,43.63862138326839
18412989@N00,32,7,2013-06-06 06:08:27,3,Cultural,-79.37732735752459,43.647150975158695
18412989@N00,32,23,2013-06-06 07:44:41,3,Shopping,-79.3798840401936,43.65386815219711
18412989@N00,32,1,2013-06-06 09:26:00,3,Sport,-79.379243379063,43.64318250142281
18948547@N00,33,22,2007-12-08 06:11:19,3,Beach,-79.38370190118991,43.65247820927004
18948547@N00,33,28,2007-12-08 06:20:31,3,Structure,-79.38118417735065,43.65218102670948
18948547@N00,33,23,2007-12-08 06:29:41,3,Shopping,-79.3798840401936,43.65386815219711
20075574@N00,34,22,2009-07-10 21:56:00,3,Beach,-79.38370190118991,43.65247820927004
20075574@N00,34,6,2009-07-10 23:28:00,3,Cultural,-79.39239594093709,43.65366205295312
20075574@N00,34,25,2009-07-10 23:46:00,3,Shopping,-79.4011678236331,43.65474784303318
20342758@N00,35,23,2011-07-29 23:24:48,7,Shopping,-79.3798840401936,43.65386815219711
20342758@N00,35,28,2011-07-29 23:30:14,7,Structure,-79.38118417735065,43.65218102670948
20342758@N00,35,16,2011-07-30 00:02:20,7,Amusement,-79.38706547902999,43.642849137630805
20342758@N00,35,24,2011-07-30 01:46:21,7,Shopping,-79.38232002042837,43.63862138326839
20342758@N00,35,4,2011-07-30 05:21:45,7,Sport,-79.38928974410585,43.64129736845744
20342758@N00,35,8,2011-07-30 05:23:18,7,Cultural,-79.3853489798394,43.64238526267252
20342758@N00,35,30,2011-07-30 05:26:37,7,Structure,-79.3805837906372,43.64565054031221
20344209@N00,36,13,2006-09-05 01:14:16,3,Cultural,-79.40936380912937,43.67815669398353
20344209@N00,36,16,2006-09-05 04:22:33,3,Amusement,-79.38706547902999,43.642849137630805
20344209@N00,36,29,2006-09-05 06:23:11,3,Structure,-79.39126472274569,43.66213848048437
20456447@N03,37,22,2012-05-18 06:02:04,7,Beach,-79.38370190118991,43.65247820927004
20456447@N03,37,30,2012-05-18 06:16:55,7,Structure,-79.3805837906372,43.64565054031221
20456447@N03,37,7,2012-05-18 06:20:54,7,Cultural,-79.37732735752459,43.647150975158695
20456447@N03,37,1,2012-05-18 06:36:05,7,Sport,-79.379243379063,43.64318250142281
20456447@N03,37,8,2012-05-18 06:49:12,7,Cultural,-79.3853489798394,43.64238526267252
20456447@N03,37,16,2012-05-18 06:51:25,7,Amusement,-79.38706547902999,43.642849137630805
20456447@N03,37,21,2012-05-18 08:27:33,7,Beach,-79.38045327151268,43.65627400696254
20456447@N03,38,7,2012-05-18 22:54:18,4,Cultural,-79.37732735752459,43.647150975158695
20456447@N03,38,16,2012-05-19 00:34:36,4,Amusement,-79.38706547902999,43.642849137630805
20456447@N03,38,4,2012-05-19 00:41:57,4,Sport,-79.38928974410585,43.64129736845744
20456447@N03,38,8,2012-05-19 01:01:36,4,Cultural,-79.3853489798394,43.64238526267252
20456447@N03,39,3,2012-05-19 23:06:16,4,Sport,-79.3800452078488,43.66217527180223
20456447@N03,39,29,2012-05-19 23:29:13,4,Structure,-79.39126472274569,43.66213848048437
20456447@N03,39,6,2012-05-19 23:54:13,4,Cultural,-79.39239594093709,43.65366205295312
20456447@N03,39,22,2012-05-20 00:12:42,4,Beach,-79.38370190118991,43.65247820927004
20741443@N00,40,7,2006-10-07 09:29:52,5,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,40,23,2006-10-07 09:51:48,5,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,40,28,2006-10-07 09:54:39,5,Structure,-79.38118417735065,43.65218102670948
20741443@N00,40,21,2006-10-07 10:13:10,5,Beach,-79.38045327151268,43.65627400696254
20741443@N00,40,30,2006-10-07 11:54:15,5,Structure,-79.3805837906372,43.64565054031221
20741443@N00,41,7,2007-02-03 22:21:50,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,41,30,2007-02-04 00:44:47,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,41,23,2007-02-04 00:54:06,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,42,21,2008-01-04 10:35:00,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,42,7,2008-01-04 12:08:42,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,42,1,2008-01-04 12:10:06,3,Sport,-79.379243379063,43.64318250142281
20741443@N00,43,7,2009-03-16 02:14:18,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,43,22,2009-03-16 04:33:31,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,43,23,2009-03-16 05:34:51,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,44,23,2009-10-03 15:52:07,5,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,44,21,2009-10-03 16:36:01,5,Beach,-79.38045327151268,43.65627400696254
20741443@N00,44,22,2009-10-03 17:19:36,5,Beach,-79.38370190118991,43.65247820927004
20741443@N00,44,7,2009-10-03 18:19:42,5,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,44,28,2009-10-03 18:55:04,5,Structure,-79.38118417735065,43.65218102670948
20741443@N00,45,7,2009-10-22 07:28:55,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,45,28,2009-10-22 08:55:47,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,45,23,2009-10-22 10:02:02,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,46,21,2009-10-25 06:02:12,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,46,23,2009-10-25 06:07:56,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,46,22,2009-10-25 06:15:58,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,47,28,2010-06-23 00:46:29,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,47,21,2010-06-23 08:08:20,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,47,30,2010-06-23 08:44:49,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,48,30,2010-06-30 07:15:20,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,48,21,2010-06-30 07:37:35,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,48,6,2010-06-30 09:28:01,3,Cultural,-79.39239594093709,43.65366205295312
20741443@N00,49,30,2010-07-22 02:14:21,4,Structure,-79.3805837906372,43.64565054031221
20741443@N00,49,28,2010-07-22 02:53:39,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,49,23,2010-07-22 03:01:50,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,49,7,2010-07-22 03:29:11,4,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,50,28,2010-08-13 02:22:20,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,50,23,2010-08-13 02:26:42,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,50,21,2010-08-13 02:28:55,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,51,22,2010-09-10 07:46:47,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,51,21,2010-09-10 08:33:32,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,51,30,2010-09-10 08:51:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,52,7,2010-09-16 07:22:52,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,52,28,2010-09-16 07:53:03,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,52,30,2010-09-16 08:10:06,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,53,7,2010-09-23 08:38:26,5,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,53,30,2010-09-23 08:50:52,5,Structure,-79.3805837906372,43.64565054031221
20741443@N00,53,21,2010-09-23 09:39:01,5,Beach,-79.38045327151268,43.65627400696254
20741443@N00,53,23,2010-09-23 12:44:11,5,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,53,22,2010-09-23 13:03:21,5,Beach,-79.38370190118991,43.65247820927004
20741443@N00,54,7,2010-09-30 02:10:17,4,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,54,23,2010-09-30 02:26:51,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,54,21,2010-09-30 02:34:00,4,Beach,-79.38045327151268,43.65627400696254
20741443@N00,54,28,2010-09-30 02:59:04,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,55,28,2010-10-02 16:47:17,5,Structure,-79.38118417735065,43.65218102670948
20741443@N00,55,23,2010-10-02 16:53:41,5,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,55,21,2010-10-02 17:07:23,5,Beach,-79.38045327151268,43.65627400696254
20741443@N00,55,11,2010-10-02 18:25:22,5,Cultural,-79.3944584713709,43.66718257115105
20741443@N00,55,22,2010-10-02 19:09:04,5,Beach,-79.38370190118991,43.65247820927004
20741443@N00,56,28,2010-10-07 01:22:45,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,56,23,2010-10-07 01:27:18,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,56,21,2010-10-07 01:31:00,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,57,30,2010-11-17 22:13:51,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,57,22,2010-11-18 01:55:50,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,57,7,2010-11-18 06:38:50,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,58,7,2010-11-22 02:10:38,5,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,58,30,2010-11-22 06:27:02,5,Structure,-79.3805837906372,43.64565054031221
20741443@N00,58,21,2010-11-22 09:16:17,5,Beach,-79.38045327151268,43.65627400696254
20741443@N00,58,23,2010-11-22 09:49:48,5,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,58,28,2010-11-22 10:41:20,5,Structure,-79.38118417735065,43.65218102670948
20741443@N00,59,8,2010-11-28 22:08:07,4,Cultural,-79.3853489798394,43.64238526267252
20741443@N00,59,30,2010-11-29 01:59:08,4,Structure,-79.3805837906372,43.64565054031221
20741443@N00,59,28,2010-11-29 06:56:26,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,59,23,2010-11-29 07:55:02,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,60,30,2010-11-29 22:29:52,4,Structure,-79.3805837906372,43.64565054031221
20741443@N00,60,7,2010-11-30 01:16:30,4,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,60,28,2010-11-30 01:28:59,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,60,23,2010-11-30 01:33:36,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,61,23,2010-12-03 02:00:00,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,61,28,2010-12-03 02:00:00,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,61,30,2010-12-03 02:00:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,62,23,2010-12-20 01:52:37,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,62,28,2010-12-20 01:56:54,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,62,22,2010-12-20 02:00:00,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,63,7,2010-12-21 02:00:00,4,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,63,23,2010-12-21 02:00:00,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,63,28,2010-12-21 02:00:00,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,63,30,2010-12-21 07:15:00,4,Structure,-79.3805837906372,43.64565054031221
20741443@N00,64,23,2010-12-31 04:40:24,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,64,22,2010-12-31 07:26:11,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,64,28,2010-12-31 08:17:17,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,65,23,2011-02-25 02:35:54,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,65,16,2011-02-25 08:37:08,3,Amusement,-79.38706547902999,43.642849137630805
20741443@N00,65,30,2011-02-25 11:13:18,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,66,1,2011-03-17 22:09:35,3,Sport,-79.379243379063,43.64318250142281
20741443@N00,66,30,2011-03-18 06:04:35,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,66,7,2011-03-18 06:25:33,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,67,8,2011-05-06 03:00:00,3,Cultural,-79.3853489798394,43.64238526267252
20741443@N00,67,30,2011-05-06 03:30:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,67,7,2011-05-06 08:15:00,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,68,28,2011-05-19 07:26:23,3,Structure,-79.38118417735065,43.65218102670948
20741443@N00,68,3,2011-05-19 07:54:27,3,Sport,-79.3800452078488,43.66217527180223
20741443@N00,68,21,2011-05-19 08:34:12,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,69,7,2011-06-14 03:00:00,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,69,23,2011-06-14 03:00:00,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,69,21,2011-06-14 08:00:00,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,70,7,2011-06-15 03:30:00,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,70,22,2011-06-15 03:30:00,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,70,30,2011-06-15 08:15:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,71,21,2011-06-26 03:00:00,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,71,23,2011-06-26 03:00:00,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,71,30,2011-06-26 08:00:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,72,23,2011-06-28 03:00:00,4,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,72,21,2011-06-28 03:30:00,4,Beach,-79.38045327151268,43.65627400696254
20741443@N00,72,28,2011-06-28 07:54:09,4,Structure,-79.38118417735065,43.65218102670948
20741443@N00,72,30,2011-06-28 08:27:00,4,Structure,-79.3805837906372,43.64565054031221
20741443@N00,73,8,2011-09-10 03:00:00,3,Cultural,-79.3853489798394,43.64238526267252
20741443@N00,73,30,2011-09-10 03:00:00,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,73,16,2011-09-10 07:30:00,3,Amusement,-79.38706547902999,43.642849137630805
20741443@N00,74,22,2011-10-01 17:05:47,3,Beach,-79.38370190118991,43.65247820927004
20741443@N00,74,23,2011-10-01 17:42:23,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,74,30,2011-10-01 19:07:58,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,75,7,2011-10-07 02:00:00,7,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,75,23,2011-10-07 02:00:00,7,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,75,28,2011-10-07 02:00:00,7,Structure,-79.38118417735065,43.65218102670948
20741443@N00,75,30,2011-10-07 04:33:30,7,Structure,-79.3805837906372,43.64565054031221
20741443@N00,75,21,2011-10-07 05:16:00,7,Beach,-79.38045327151268,43.65627400696254
20741443@N00,75,22,2011-10-07 05:52:08,7,Beach,-79.38370190118991,43.65247820927004
20741443@N00,75,11,2011-10-07 08:45:04,7,Cultural,-79.3944584713709,43.66718257115105
20741443@N00,76,29,2011-11-18 02:35:38,3,Structure,-79.39126472274569,43.66213848048437
20741443@N00,76,23,2011-11-18 07:53:04,3,Shopping,-79.3798840401936,43.65386815219711
20741443@N00,76,21,2011-11-18 09:21:48,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,77,30,2012-01-14 05:16:15,3,Structure,-79.3805837906372,43.64565054031221
20741443@N00,77,7,2012-01-14 05:21:00,3,Cultural,-79.37732735752459,43.647150975158695
20741443@N00,77,21,2012-01-14 10:16:01,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,78,21,2012-02-09 07:06:04,3,Beach,-79.38045327151268,43.65627400696254
20741443@N00,78,7,2012-02-09 07:32:12,3,Cultural,-79.37732735752459,43.647150975158695
